,tmdb_id,genre1,genre2,genre3
1605,369192.0,Comedy,Drama,History
1606,293310.0,Documentary,,
1607,102752.0,Documentary,,
1608,756361.0,Documentary,,
1609,405775.0,War,Thriller,Drama
1610,489840.0,Family,Animation,
1611,331114.0,Comedy,Drama,
1612,213681.0,Action,Comedy,Crime
1613,355065.0,History,Drama,
1614,504605.0,Drama,Romance,
1615,315865.0,Drama,,
1616,502422.0,Comedy,Drama,
1617,80038.0,Comedy,Romance,
1618,503919.0,Drama,Fantasy,Thriller
1619,62176.0,Documentary,Drama,Family
1620,73873.0,Drama,,
1621,28118.0,Animation,Family,
1622,132344.0,Romance,Drama,
1623,459966.0,Drama,,
1624,27586.0,Music,Drama,
1625,459960.0,Drama,Comedy,
1626,325385.0,Fantasy,Drama,
1627,203814.0,Comedy,Drama,
1628,349105.0,Drama,,
1629,493913.0,Animation,Fantasy,
1630,951576.0,Comedy,Documentary,
1631,380622.0,Drama,,
1632,246127.0,Drama,,
1633,243233.0,Drama,,
1634,348375.0,Animation,Drama,War
1635,23172.0,Action,Comedy,Family
1636,152747.0,Action,Adventure,Drama
1637,944945.0,Comedy,Drama,
1638,775.0,Adventure,Fantasy,Science Fiction
1639,116377.0,Drama,,
1640,559525.0,Animation,,
1641,336197.0,Drama,,
1642,408509.0,Drama,,
1643,128070.0,Drama,Family,
1644,203739.0,Comedy,Action,Fantasy
1645,267970.0,Animation,Drama,History
1646,451915.0,Drama,,
1647,33511.0,Drama,,
1648,78363.0,Drama,,
1649,446040.0,Comedy,,
1650,41123.0,Drama,,
1651,99389.0,Drama,,
1652,384212.0,Thriller,Crime,
1653,399402.0,Action,Thriller,
1654,510641.0,Drama,,
1655,245692.0,Drama,,
1656,197783.0,Comedy,,
1657,377151.0,Documentary,,
1658,63310.0,Crime,Drama,
1659,492998.0,Drama,,
1660,44096.0,Drama,,
1661,439151.0,Comedy,,
1662,287509.0,Romance,,
1663,392127.0,Drama,,
1664,270457.0,Documentary,History,War
1665,329815.0,Drama,Thriller,
1666,59065.0,Drama,,
1667,110146.0,Comedy,Drama,
1668,561318.0,Documentary,,
1669,223702.0,Adventure,Animation,Comedy
1670,264660.0,Drama,Science Fiction,
1671,432226.0,Drama,,
1672,266080.0,Documentary,,
1673,342737.0,Drama,,
1674,496967.0,Drama,Romance,Fantasy
1675,475928.0,Thriller,Drama,Mystery
1676,376530.0,Family,Documentary,Adventure
1677,188166.0,Crime,Thriller,
1678,166428.0,Animation,Family,Adventure
1679,424505.0,Drama,,
1680,333669.0,Action,,
1681,291270.0,Animation,Drama,Romance
1682,71880.0,Comedy,,
1683,500902.0,Comedy,,
1684,284280.0,Drama,,
1685,436340.0,Music,Drama,
1686,285387.0,Drama,Thriller,Action
1687,347477.0,Comedy,,
1688,54093.0,Comedy,Drama,
1689,321974.0,Documentary,Music,
1690,103740.0,Drama,Romance,
1691,208134.0,Comedy,,
1692,285394.0,Family,Comedy,
1693,254679.0,Drama,Family,History
1694,41479.0,Comedy,Drama,
1695,425218.0,Animation,Family,
1696,380623.0,Drama,Thriller,
1697,74306.0,Comedy,Drama,
1698,868575.0,,,
1699,152742.0,Drama,Romance,Crime
1700,328587.0,Comedy,,
1701,270646.0,Drama,,
1702,433694.0,Animation,Adventure,Family
1703,100271.0,Comedy,Fantasy,Animation
1704,432625.0,Comedy,,
1705,126321.0,Drama,,
1706,300673.0,Action,Drama,History
1707,27585.0,Drama,,
1708,413778.0,Comedy,,
1709,443463.0,Drama,,
1710,399790.0,Drama,History,
1711,484638.0,War,Action,Drama
1712,130739.0,Drama,Comedy,
1713,10665.0,Thriller,Horror,Mystery
1714,180644.0,Adventure,Animation,Family
1715,214099.0,Comedy,Drama,
1716,388399.0,Action,Crime,Drama
1717,506421.0,Comedy,,
1718,310307.0,Drama,History,
1719,72721.0,Documentary,,
1720,301355.0,Thriller,,
1721,270302.0,Drama,Thriller,
1722,52587.0,Fantasy,Drama,Horror
1723,161073.0,Comedy,Drama,
1724,507076.0,Drama,Horror,Music
1725,407250.0,Comedy,,
1726,472451.0,Drama,,
1727,57602.0,War,Drama,
1728,48508.0,Drama,,
1729,570258.0,Comedy,,
1730,50357.0,Horror,Thriller,Science Fiction
1731,45061.0,Comedy,Drama,Romance
1732,759297.0,Thriller,,
1733,57829.0,Drama,History,
1734,271718.0,Comedy,Drama,Romance
1735,84336.0,Thriller,,
1736,77560.0,Fantasy,Drama,
1737,596860.0,Drama,,
1738,46206.0,Crime,Drama,Horror
1739,252178.0,Thriller,Action,Drama
1740,109414.0,Action,Comedy,
1741,37905.0,Action,Horror,Thriller
1742,525427.0,Documentary,,
1743,339568.0,Documentary,,
1744,58764.0,Comedy,,
1745,57390.0,Animation,,
1746,285023.0,Romance,Comedy,Adventure
1747,127880.0,Drama,,
1748,253686.0,Comedy,,
1749,136424.0,Drama,,
1750,158990.0,Comedy,Crime,Mystery
1751,525554.0,Action,Drama,Thriller
1752,270920.0,Drama,Comedy,
1753,396917.0,Documentary,,
1754,157845.0,Crime,Drama,
1755,330697.0,Drama,,
1756,453364.0,Drama,Animation,
1757,454458.0,Family,Animation,Music
1758,48392.0,Comedy,Crime,
1759,87818.0,Comedy,,
1760,679108.0,Drama,,
1761,582944.0,Documentary,,
1762,79070.0,Drama,Thriller,
1763,798143.0,Documentary,,
1764,266061.0,Drama,Romance,
1765,247319.0,Drama,,
1766,337730.0,Drama,,
1767,262009.0,Drama,History,
1768,96821.0,Drama,Documentary,
1769,43609.0,Comedy,Drama,
1770,411638.0,Thriller,,
1771,25941.0,Thriller,Crime,Drama
1772,63578.0,Comedy,Drama,
1773,51276.0,Drama,,
1774,98277.0,Drama,Thriller,
1775,127560.0,Drama,History,
1776,130099.0,Documentary,,
1777,459556.0,Family,Animation,
1778,329833.0,Comedy,,
1779,331797.0,Drama,,
1780,27569.0,Drama,,
1781,163736.0,Drama,,
1782,186976.0,Drama,,
1783,284290.0,Drama,Comedy,
1784,284689.0,History,Drama,War
1785,314578.0,Documentary,,
1786,157825.0,Thriller,Drama,
1787,89455.0,Drama,Romance,
1788,449754.0,Drama,,
1789,126326.0,Documentary,,
1790,585381.0,Drama,,
1791,372770.0,Animation,,
1792,399057.0,Drama,Thriller,Mystery
1793,172520.0,Thriller,Drama,
1794,50837.0,Drama,Thriller,
1795,133246.0,Drama,,
1796,565720.0,Comedy,Drama,
1797,51814.0,Comedy,Drama,History
1798,480647.0,Drama,,
1799,57401.0,Family,Animation,
1800,312669.0,Drama,Comedy,Romance
1801,146592.0,Documentary,,
1802,22832.0,Action,,
1803,428449.0,Drama,Fantasy,
1804,478795.0,Animation,Family,
1805,147798.0,Comedy,Romance,
1806,223706.0,Animation,Adventure,Family
1807,81025.0,Drama,Romance,Comedy
1808,208837.0,Drama,,
1809,228152.0,Drama,Music,
1810,426256.0,Drama,Music,
1811,434131.0,Drama,,
1812,325348.0,Action,Adventure,Science Fiction
1813,323675.0,Action,Comedy,
1814,384726.0,Drama,,
1815,245855.0,Drama,,
1816,441646.0,Drama,War,
1817,129432.0,Comedy,,
1818,313922.0,Horror,Crime,Thriller
1819,511468.0,Crime,Comedy,
1820,375487.0,Drama,,
1821,56174.0,Drama,Comedy,
1822,534874.0,,,
1823,568389.0,,,
1824,398173.0,Drama,Horror,Crime
1825,254201.0,Thriller,,
1826,537180.0,Drama,Thriller,
1827,274483.0,Drama,Comedy,
1828,45649.0,Comedy,Drama,Fantasy
1829,510475.0,Comedy,Drama,
1830,330333.0,Comedy,Drama,Romance
1831,432090.0,Comedy,,
1832,49020.0,Drama,Comedy,Romance
1833,48414.0,Documentary,Drama,Family
1834,425665.0,Drama,,
1835,427890.0,Comedy,,
1836,590088.0,Thriller,TV Movie,
1837,501590.0,Drama,,
1838,428584.0,Drama,,
1839,353460.0,Comedy,Drama,
1840,329682.0,Thriller,Drama,History
1841,189021.0,Comedy,,
1842,152825.0,Drama,Thriller,
1843,344120.0,Action,Drama,Thriller
1844,57393.0,Drama,Action,Comedy
1845,190851.0,Drama,,
1846,459963.0,Drama,Comedy,
1847,268115.0,Comedy,Drama,
1848,413652.0,Comedy,,
1849,453358.0,Documentary,,
1850,112592.0,Comedy,Drama,
1851,478508.0,Drama,Adventure,War
1852,912041.0,,,
1853,281968.0,Drama,,
1854,486101.0,Comedy,Drama,
1855,422566.0,Drama,,
1856,319356.0,Family,Animation,Adventure
1857,214210.0,Drama,,
1858,316062.0,Crime,,
1859,558978.0,,,
1860,76543.0,Drama,Romance,
1861,76617.0,Horror,Thriller,
1862,415005.0,Drama,,
1863,378108.0,Drama,Animation,Romance
1864,41283.0,Crime,Drama,Action
1865,156173.0,Drama,,
1866,25196.0,Drama,Music,Romance
1867,91052.0,Comedy,,
1868,260646.0,Drama,History,
1869,102001.0,Drama,,
1870,33273.0,Action,Thriller,Drama
1871,54518.0,Music,Documentary,Family
1872,265349.0,Drama,,
1873,495271.0,Drama,,
1874,619403.0,Animation,Family,
1875,196398.0,Drama,Comedy,
1876,171582.0,Comedy,,
1877,428226.0,Crime,Drama,Thriller
1878,85454.0,Documentary,Music,
1879,48243.0,Thriller,War,
1880,53399.0,Drama,,
1881,468213.0,Documentary,,
1882,32084.0,Drama,War,
1883,237876.0,Drama,War,
1884,43434.0,Crime,Drama,Thriller
1885,359770.0,Drama,,
1886,319348.0,Drama,Thriller,
1887,36956.0,Drama,Romance,
1888,484594.0,Drama,,
1889,361255.0,Drama,,
1890,479261.0,Crime,Mystery,
1891,328589.0,Comedy,Drama,
1892,444539.0,Drama,,
1893,186729.0,Comedy,Drama,
1894,474444.0,Drama,Adventure,Fantasy
1895,44961.0,Comedy,,
1896,468212.0,Crime,Thriller,
1897,53485.0,Romance,Drama,
1898,39800.0,Comedy,Drama,
1899,287904.0,Drama,,
1900,155890.0,Drama,,
1901,206277.0,Drama,,
1902,109154.0,Drama,,
1903,278236.0,Drama,,
1904,414001.0,Drama,Adventure,
1905,319337.0,Drama,History,
1906,427214.0,Drama,,
1907,496570.0,Documentary,,
1908,57018.0,Horror,Thriller,
1909,493483.0,Drama,,
1910,110969.0,Drama,,
1911,476968.0,Drama,History,
1912,89733.0,Animation,,
1913,44241.0,Comedy,,
1914,369594.0,Drama,,
1915,298721.0,Drama,Fantasy,
1916,500852.0,Action,,
1917,417670.0,Drama,,
1918,267999.0,Drama,,
1919,351037.0,Drama,,
1920,196405.0,Documentary,,
1921,355234.0,Drama,,
1922,428753.0,Crime,Drama,
1923,451985.0,Drama,,
1924,579273.0,Drama,Thriller,
1925,340485.0,Drama,,
1926,449757.0,Drama,,
1927,412204.0,Drama,History,
1928,308639.0,Crime,Drama,Comedy
1929,160115.0,Comedy,,
1930,121983.0,Documentary,,
1931,340487.0,Drama,,
1932,285848.0,Drama,Family,Romance
1933,760926.0,Thriller,Action,
1934,125342.0,Drama,History,
1935,371859.0,Drama,History,
1936,61891.0,Drama,History,Thriller
1937,309245.0,Comedy,,
1938,436120.0,Animation,Family,Fantasy
1939,53389.0,Drama,Thriller,
1940,43943.0,Comedy,Drama,Romance
1941,253684.0,Comedy,,
1942,467679.0,Drama,Thriller,
1943,91186.0,Drama,,
1944,38542.0,Crime,Drama,Thriller
1945,209262.0,History,Drama,
1946,58699.0,Action,Drama,Romance
1947,254772.0,Crime,Drama,
1948,416574.0,Drama,History,
1949,188222.0,Comedy,,
1950,94904.0,Drama,,
1951,302627.0,Comedy,,
1952,157354.0,Drama,,
1953,122198.0,Drama,History,War
1954,490862.0,Drama,,
1955,31007.0,Drama,,
1956,336663.0,Drama,Fantasy,War
1957,609917.0,History,,
1958,45595.0,Drama,History,
1959,346780.0,Documentary,,
1960,304126.0,Comedy,,
1961,63946.0,Action,Drama,Thriller
1962,209385.0,Drama,,
1963,12166.0,Comedy,Drama,
1964,372394.0,Documentary,History,Mystery
1965,82485.0,Action,Thriller,Crime
1966,295314.0,History,Drama,
1967,376865.0,Science Fiction,Drama,Mystery
1968,45127.0,Drama,Romance,
1969,871949.0,Animation,,
1970,287574.0,Drama,Fantasy,
1971,571650.0,Action,,
1972,49001.0,Drama,Thriller,
1973,458807.0,Drama,,
1974,136582.0,Drama,,
1975,472674.0,Drama,,
1976,80079.0,Animation,,
1977,366104.0,Drama,,
1978,436352.0,Drama,Romance,
1979,374452.0,Drama,,
1980,544522.0,Documentary,,
1981,216769.0,Comedy,Crime,TV Movie
1982,461615.0,Science Fiction,Animation,Action
1983,348193.0,Drama,,
1984,336655.0,Comedy,Drama,
1985,192767.0,Drama,,
1986,379691.0,Drama,History,
1987,192132.0,Drama,,
1988,326094.0,Comedy,Drama,
1989,184992.0,Romance,Drama,
1990,396253.0,Drama,,
1991,50365.0,Drama,Comedy,
1992,462146.0,Drama,,
1993,565403.0,,,
1994,86835.0,Romance,Drama,
1995,440418.0,Documentary,,
1996,512916.0,Animation,Adventure,
1997,28417.0,Comedy,,
1998,474298.0,Drama,,
1999,216457.0,Drama,,
2000,394741.0,Comedy,Drama,
2001,507256.0,Music,Documentary,
2002,393520.0,Drama,,
2003,401898.0,Drama,Mystery,Thriller
2004,566236.0,Documentary,,
2005,442718.0,Drama,,
2006,430007.0,Drama,,
2007,563309.0,Action,Drama,
2008,55836.0,Romance,Drama,
2009,59582.0,Drama,Romance,
2010,289035.0,Drama,Comedy,
2011,52474.0,Comedy,Family,
2012,393517.0,Drama,,
2013,134781.0,Comedy,Drama,Romance
2014,114982.0,Drama,,
2015,226788.0,Thriller,,
2016,74795.0,Comedy,Drama,
2017,358893.0,Comedy,Drama,
2018,159014.0,Documentary,Music,
2019,874961.0,Animation,,
2020,574434.0,Drama,,
2021,455200.0,Drama,,
2022,413767.0,Documentary,,
2023,484410.0,Comedy,Drama,
2024,453272.0,Drama,,
2025,471507.0,Thriller,Crime,Drama
2026,145361.0,Drama,Comedy,
2027,310567.0,Drama,Comedy,
2028,451044.0,Animation,Family,Adventure
2029,283700.0,History,Drama,
2030,345594.0,Comedy,,
2031,126328.0,Drama,,
2032,270401.0,Drama,,
2033,243684.0,Drama,Comedy,
2034,470643.0,Drama,,
2035,266031.0,Western,Drama,
2036,57387.0,Drama,,
2037,415665.0,Drama,,
2038,113947.0,Drama,Romance,Comedy
2039,449856.0,Drama,,
2040,117646.0,Drama,Romance,
2041,467548.0,Drama,Action,
2042,195173.0,Comedy,Drama,
2043,40817.0,Comedy,,
2044,85542.0,Drama,,
2045,284276.0,Drama,,
2046,425720.0,Documentary,,
2047,543580.0,Documentary,History,War
2048,837308.0,,,
2049,216789.0,,,
2050,28053.0,Drama,Comedy,
2051,392788.0,Drama,War,
2052,61826.0,Thriller,Mystery,Horror
2053,232572.0,Adventure,Comedy,Drama
2054,422949.0,Drama,,
2055,358403.0,Thriller,,
2056,474353.0,Drama,,
2057,283698.0,Drama,,
2058,254302.0,Drama,,
2059,36940.0,Comedy,Drama,
2060,550473.0,Comedy,,
2061,277713.0,Drama,,
2062,484428.0,Drama,History,
2063,453277.0,Documentary,,
2064,550958.0,Drama,,
2065,534667.0,,,
2066,496212.0,Horror,Thriller,
2067,517114.0,Documentary,,
2068,76696.0,Drama,Romance,
2069,364911.0,Documentary,,
2070,327040.0,Drama,,
2071,326285.0,Crime,Drama,
2072,63849.0,Drama,Comedy,
2073,30312.0,Documentary,,
2074,294992.0,Thriller,War,Adventure
2075,354275.0,Drama,Romance,
2076,554311.0,Fantasy,Horror,Drama
2077,396924.0,Comedy,Drama,
2078,82684.0,Drama,,
2079,158091.0,Crime,Thriller,Drama
2080,324687.0,Drama,History,
2081,324807.0,Crime,Drama,Mystery
2082,186988.0,Drama,,
2083,174368.0,Documentary,,
2084,121640.0,Drama,War,Adventure
2085,54083.0,Drama,,
2086,446164.0,Science Fiction,Drama,Thriller
2087,418798.0,Thriller,,
2088,433627.0,Thriller,Drama,Crime
2089,470878.0,Music,Drama,
2090,49797.0,Thriller,Horror,
2091,299780.0,Drama,Comedy,
2092,431819.0,Animation,Drama,Fantasy
2093,49850.0,Drama,,
2094,534338.0,Drama,Mystery,
2095,291351.0,Drama,,
2096,659586.0,,,
2097,485098.0,Drama,,
2098,76247.0,Drama,Romance,
2099,347026.0,Drama,History,
2100,397010.0,,,
2101,438488.0,Documentary,,
2102,134908.0,Drama,,
2103,475855.0,Drama,,
2104,174671.0,Horror,Drama,
2105,137372.0,Drama,Crime,
2106,268207.0,Comedy,,
2107,89456.0,Drama,,
2108,161078.0,Comedy,Drama,History
2109,319342.0,Drama,Comedy,
2110,440918.0,Music,Drama,
2111,463473.0,Documentary,,
2112,356296.0,Crime,Drama,Thriller
2113,391138.0,Drama,,
2114,597088.0,Drama,Romance,
2115,157824.0,Drama,,
2116,324560.0,Western,Mystery,Thriller
2117,8075.0,Drama,Comedy,Adventure
2118,611241.0,Comedy,Romance,
2119,81621.0,Documentary,,
2120,574011.0,Animation,Family,
2121,222581.0,Drama,Crime,
2122,84329.0,Science Fiction,Comedy,Drama
2123,52369.0,Horror,,
2124,216783.0,Drama,,
2125,617299.0,Drama,,
2126,336203.0,Drama,,
2127,138859.0,Comedy,Romance,
2128,72207.0,Comedy,Romance,
2129,191458.0,Drama,,
2130,355998.0,Comedy,Drama,Romance
2131,293271.0,Animation,Comedy,Family
2132,392791.0,Drama,,
2133,378698.0,Drama,,
2134,549350.0,Documentary,,
2135,179100.0,Drama,,
2136,167502.0,Documentary,Animation,
2137,179538.0,Comedy,Horror,
2138,446101.0,Thriller,Horror,Comedy
2139,72355.0,Drama,Romance,
2140,40827.0,Comedy,Romance,
2141,51999.0,Drama,Science Fiction,Romance
2142,403639.0,Animation,,
2143,107391.0,Animation,Mystery,
2144,93578.0,Comedy,Drama,Romance
2145,424781.0,Fantasy,Science Fiction,Comedy
2146,302688.0,Romance,Comedy,
2147,193077.0,Documentary,,
2148,424965.0,,,
2149,452970.0,Action,Science Fiction,Animation
2150,332160.0,Drama,Fantasy,
2151,80440.0,Drama,,
2152,339186.0,Comedy,,
2153,338632.0,Comedy,,
2154,361705.0,Science Fiction,Animation,Drama
2155,28874.0,Animation,,
2156,479379.0,Mystery,Thriller,
2157,40798.0,Comedy,Drama,Romance
2158,336207.0,Drama,,
2159,619263.0,Science Fiction,,
2160,169817.0,Comedy,Drama,
2161,212721.0,Romance,Comedy,
2162,359678.0,Drama,,
2163,254905.0,Drama,,
2164,518495.0,Comedy,Science Fiction,Drama
2165,259045.0,Drama,,
2166,81167.0,Documentary,,
2167,84188.0,Drama,Thriller,
2168,74725.0,Horror,Thriller,Crime
2169,504585.0,Drama,Science Fiction,
2170,606066.0,Drama,,
2171,391714.0,Drama,Romance,
2172,118354.0,Comedy,,
2173,295699.0,Comedy,,
2174,347201.0,Animation,Action,Comedy
2175,103750.0,Drama,,
2176,80591.0,Drama,Romance,
2177,186970.0,Drama,,
2178,123506.0,Animation,Family,
2179,259963.0,Drama,,
2180,498743.0,Western,,
2181,374466.0,Drama,Fantasy,Horror
2182,255905.0,War,Thriller,
2183,286599.0,Drama,Music,
2184,171298.0,Drama,,
2185,22538.0,Action,Comedy,Fantasy
2186,75229.0,Drama,Thriller,
2187,256962.0,Comedy,Drama,War
2188,54521.0,Comedy,,
2189,283601.0,Thriller,,
2190,450766.0,Thriller,,
2191,124461.0,Comedy,,
2192,517940.0,Drama,,
2193,164122.0,Comedy,Drama,
2194,197772.0,Crime,Fantasy,
2195,482948.0,Drama,,
2196,81401.0,Drama,,
2197,515353.0,Animation,Drama,History
2198,413362.0,Drama,Crime,Thriller
2199,517991.0,Drama,History,Thriller
2200,58633.0,Drama,,
2201,4786.0,Comedy,Drama,
2202,157386.0,Comedy,Drama,Romance
2203,58219.0,Romance,Comedy,Drama
2204,440102.0,Comedy,Drama,
2205,123375.0,Romance,Drama,
2206,40807.0,Comedy,Drama,
2207,212716.0,Drama,Comedy,Romance
2208,489930.0,Comedy,Drama,
2209,519223.0,Thriller,Drama,
2210,272548.0,Comedy,,
2211,382455.0,Drama,,
2212,393521.0,Comedy,Drama,
2213,46829.0,Comedy,Drama,
2214,51735.0,Drama,,
2215,400114.0,Comedy,Drama,
2216,318922.0,Comedy,Crime,Thriller
2217,314385.0,Drama,Romance,
2218,442267.0,Drama,TV Movie,
2219,418670.0,Thriller,,
2220,271683.0,Drama,,
2221,214086.0,Drama,Romance,
2222,157832.0,Drama,,
2223,108322.0,Drama,,
2224,517987.0,Drama,Romance,
2225,113148.0,Comedy,Drama,
2226,86820.0,Drama,Science Fiction,
2227,203788.0,Comedy,,
2228,412988.0,Action,Comedy,Crime
2229,517982.0,Comedy,,
2230,426460.0,Documentary,,
2231,258588.0,Comedy,,
2232,306482.0,Thriller,Drama,
2233,89301.0,Drama,,
2234,268100.0,Drama,,
2235,455108.0,Mystery,Drama,Horror
2236,202087.0,Comedy,,
2237,121872.0,Drama,,
2238,366080.0,Action,Crime,Drama
2239,116953.0,Comedy,,
2240,434773.0,Drama,,
2241,519185.0,Drama,,
2242,354288.0,Drama,,
2243,534622.0,,,
2244,44040.0,Horror,Mystery,Thriller
2245,266036.0,Drama,,
2246,261860.0,Documentary,,
2247,309299.0,Drama,History,
2248,395993.0,Drama,,
2249,348892.0,Action,Comedy,Drama
2250,127374.0,Drama,,
2251,39053.0,Comedy,Drama,Romance
2252,410678.0,Drama,Comedy,
2253,432527.0,Drama,History,Romance
2254,326382.0,Drama,History,
2255,87440.0,Comedy,Drama,
2256,36811.0,Drama,Romance,
2257,516780.0,Comedy,,
2258,167668.0,Drama,,
2259,348678.0,Comedy,Drama,
2260,293767.0,Drama,War,
2261,334521.0,Action,Crime,Mystery
2262,493099.0,Documentary,,
2263,40175.0,Comedy,,
2264,21345.0,Drama,History,War
2265,191718.0,Romance,Drama,Comedy
2266,487416.0,Drama,,
2267,87499.0,Drama,Thriller,
2268,38448.0,Drama,Romance,
2269,429637.0,Drama,,
2270,89623.0,Animation,Family,Adventure
2271,248774.0,Comedy,Romance,
2272,44977.0,Action,Crime,Thriller
2273,571473.0,Drama,Thriller,
2274,112380.0,Drama,,
2275,25195.0,Romance,Comedy,
2276,132316.0,Drama,Romance,
2277,427955.0,Comedy,,
2278,519120.0,Comedy,Drama,
2279,400148.0,Comedy,Romance,
2280,15371.0,Family,Animation,Adventure
2281,150747.0,Comedy,Drama,
2282,55725.0,Drama,Comedy,
2283,549559.0,Documentary,History,
2284,413601.0,,,
2285,210479.0,Drama,Thriller,
2286,403450.0,War,Drama,Comedy
2287,168530.0,Action,Comedy,
2288,59931.0,Comedy,Romance,
2289,62206.0,Action,Adventure,Comedy
2290,352162.0,Drama,,
2291,50318.0,Comedy,Drama,
2292,146223.0,Mystery,Drama,Crime
2293,331588.0,Comedy,Drama,Family
2294,419709.0,Drama,Comedy,
2295,2588.0,Comedy,Drama,
2296,505706.0,Drama,Thriller,Crime
2297,300425.0,Comedy,Drama,Action
2298,161728.0,,,
2299,80801.0,Action,Drama,Comedy
2300,94838.0,Drama,Thriller,
2301,41602.0,Action,Comedy,Drama
2302,392803.0,Drama,,
2303,408542.0,Drama,Crime,
2304,280075.0,Thriller,Mystery,
2305,446696.0,Drama,Romance,
2306,360288.0,War,Animation,Drama
2307,250219.0,Comedy,,
2308,428754.0,Drama,,
2309,335663.0,Drama,,
2310,333674.0,Drama,Thriller,Horror
2311,216790.0,Documentary,,
2312,52850.0,Drama,Comedy,History
2313,553084.0,Drama,,
2314,45094.0,Drama,,
2315,38319.0,Comedy,Fantasy,
2316,301846.0,Horror,,
2317,246011.0,Comedy,,
2318,221189.0,Comedy,,
2319,315868.0,Drama,Comedy,Fantasy
2320,51591.0,Drama,Family,TV Movie
2321,468198.0,Drama,Thriller,Mystery
2322,77805.0,Drama,,
2323,287719.0,Thriller,,
2324,75622.0,Crime,Drama,
2325,413658.0,Action,Adventure,
2326,552088.0,Comedy,,
2327,397113.0,Drama,,
2328,854868.0,TV Movie,Comedy,Romance
2329,58496.0,Documentary,,
2330,382127.0,Drama,,
2331,23759.0,Adventure,Action,Drama
2332,556271.0,Drama,Romance,
2333,496339.0,Action,Comedy,Crime
2334,46458.0,Thriller,Drama,Romance
2335,592776.0,Drama,,
2336,58884.0,Drama,,
2337,62728.0,Drama,Thriller,Crime
2338,436391.0,Action,History,Drama
2339,176794.0,Drama,,
2340,287903.0,Horror,Comedy,Fantasy
2341,414202.0,Drama,,
2342,78571.0,Drama,,
2343,362045.0,War,History,Romance
2344,611748.0,Comedy,Drama,
2345,45272.0,Drama,Romance,Music
2346,59860.0,Adventure,Comedy,Romance
2347,422613.0,Documentary,,
2348,200341.0,Thriller,,
2349,219055.0,Drama,,
2350,493900.0,Romance,Drama,Comedy
2351,120185.0,Drama,History,
2352,158936.0,Drama,,
2353,258378.0,Drama,,
2354,23023.0,Comedy,Family,Fantasy
2355,226648.0,Documentary,,
2356,643534.0,Romance,Comedy,Family
2357,50725.0,Comedy,Drama,Romance
2358,527699.0,Documentary,,
2359,576121.0,Comedy,Adventure,Action
2360,503742.0,Drama,,
2361,346681.0,Comedy,Drama,
2362,34563.0,Comedy,,
2363,15941.0,Drama,History,
2364,315840.0,Drama,Science Fiction,
2365,205601.0,Drama,,
2366,266639.0,Fantasy,Music,Family
2367,420622.0,Drama,Romance,
2368,23706.0,Comedy,,
2369,228205.0,Drama,Romance,
2370,319921.0,Drama,,
2371,534624.0,,,
2372,43931.0,Horror,Mystery,
2373,46689.0,Documentary,,
2374,611594.0,Drama,History,
2375,401546.0,Drama,Thriller,Mystery
2376,537880.0,Drama,History,
2377,296103.0,Comedy,,
2378,111943.0,Drama,,
2379,534075.0,Drama,,
2380,245706.0,Crime,Drama,History
2381,279748.0,Drama,,
2382,25704.0,Comedy,Drama,
2383,232175.0,Drama,,
2384,362140.0,Comedy,Romance,
2385,44754.0,Drama,,
2386,503129.0,Romance,Comedy,Drama
2387,175541.0,Music,Drama,
2388,539456.0,Comedy,,
2389,437557.0,Comedy,,
2390,88042.0,Comedy,,
2391,497814.0,Thriller,Crime,Action
2392,302616.0,Drama,,
2393,82505.0,Horror,Thriller,
2394,397722.0,Drama,Thriller,
2395,76489.0,Comedy,,
2396,253254.0,Drama,,
2397,64678.0,Drama,Romance,
2398,550485.0,Action,Drama,Thriller
2399,108476.0,Documentary,,
2400,445793.0,Comedy,,
2401,596650.0,Romance,Comedy,
2402,39135.0,Fantasy,Drama,Romance
2403,192134.0,Comedy,Crime,Drama
2404,52067.0,Comedy,,
2405,589311.0,Comedy,,
2406,235984.0,Drama,Romance,
