,global_rank,title,id,release_date,day,month,year,max_theaters_used,first_day_sales,first_weekend_sales,first_week_sales,total_sales,viewers_by_theaters,Unnamed: 0,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
682,662,La Délicatesse,12367,2011-12-21,21,12,2011,387,45307.0,141891.0,222101,770579,1991.0,2260.0,81342.0,0.0,tt1828995,fr,La délicatesse,6.471,108.0,"Une nouvelle comédie romantique sur l'amour, le destin et autres délices.",365.0,6.4,Audrey Tautou,17.396,François Damiens,3.061,Mélanie Bernier,2.657
683,663,Dalida,16446,2017-01-11,11,1,2017,563,56238.0,276234.0,346642,770448,1368.0,3082.0,382595.0,0.0,tt5039860,fr,Dalida,9.702,124.0,,215.0,6.6,Sveva Alviti,3.169,Riccardo Scamarcio,7.361,Jean-Paul Rouve,6.144
684,664,Rampage - Hors de contrôle,17557,2018-05-02,2,5,2018,473,65370.0,254823.0,344794,768327,1624.0,,,,,,,,,,,,,,,,,
685,665,Les Heures sombres,17412,2018-01-03,3,1,2018,488,26213.0,177967.0,218083,768284,1574.0,,,,,,,,,,,,,,,,,
686,666,Fury,14479,2014-10-22,22,10,2014,415,51932.0,252775.0,339311,767455,1849.0,1905.0,228150.0,68000000.0,tt2713180,en,Fury,165.191,134.0,Les guerres ne s'achèvent jamais sans un dernier combat.,9875.0,7.5,Brad Pitt,22.264,Logan Lerman,16.687,Michael Peña,15.394
687,667,Amour,13100,2012-10-24,24,10,2012,302,24928.0,165660.0,214179,767418,2541.0,1964.0,86837.0,8900000.0,tt1602620,fr,Amour,13.972,127.0,L'amour mis à l'épreuve.,1291.0,7.8,Jean-Louis Trintignant,6.744,Emmanuelle Riva,3.288,Isabelle Huppert,7.06
688,668,Mon pire cauchemar,12259,2011-11-09,9,11,2011,440,45892.0,326182.0,377935,766894,1742.0,2259.0,78476.0,0.0,tt1718835,fr,Mon pire cauchemar,7.364,103.0,"Grossier, alcoolique, obsédé : il est son pire cauchemar.",183.0,5.4,Isabelle Huppert,7.06,Benoît Poelvoorde,4.237,André Dussollier,3.534
689,669,M. Popper et ses pingouins,11958,2011-07-20,20,7,2011,444,80472.0,295307.0,384956,762056,1716.0,2258.0,58224.0,55000000.0,tt1396218,en,Mr. Popper's Penguins,47.874,100.0,,2415.0,5.9,Jim Carrey,26.935,Carla Gugino,31.211,Madeline Carroll,16.372
690,670,Amis publics,15611,2016-02-17,17,2,2016,525,81043.0,328984.0,404366,758693,1445.0,1841.0,369781.0,0.0,tt4625516,fr,Amis publics,6.772,98.0,Braqueurs au grand coeur.,349.0,6.3,Kev Adams,6.106,Vincent Elbaz,7.061,Paul Bartel,1.583
691,671,Rocketman,18750,2019-05-29,29,5,2019,783,53036.0,232630.0,277017,756965,966.0,3478.0,504608.0,40000000.0,tt2066051,en,Rocketman,22.586,121.0,"Pour découvrir son histoire, vivez son rêve",3773.0,7.4,Taron Egerton,16.306,Jamie Bell,19.883,Richard Madden,29.909
692,672,Green Zone,10635,2010-04-14,14,4,2010,421,64156.0,280246.0,345040,756745,1797.0,,,,,,,,,,,,,,,,,
693,673,Jalouse,17436,2017-11-08,8,11,2017,411,37130.0,255744.0,315948,756570,1840.0,3081.0,463861.0,0.0,tt7156144,fr,Jalouse,6.242,102.0,,178.0,5.9,Karin Viard,5.134,Anne Dorval,4.138,Anaïs Demoustier,4.78
694,674,Minuscule: Les Mandibules du Bout du Monde,18739,2019-01-30,30,1,2019,544,80529.0,240578.0,257867,756332,1390.0,,,,,,,,,,,,,,,,,
695,675,La Part des Anges,12836,2012-06-27,27,6,2012,230,36251.0,132839.0,171832,753926,3277.0,,,,,,,,,,,,,,,,,
696,676,The Descendants,12320,2012-01-25,25,1,2012,239,36000.0,234423.0,286081,753915,3154.0,1962.0,65057.0,20000000.0,tt1033575,en,The Descendants,30.91,110.0,Le Pacifique Sud n'est pas si terrible.,2266.0,6.8,George Clooney,16.481,Shailene Woodley,19.95,Beau Bridges,6.982
697,677,Darkest Minds : Rébellion,18251,2018-08-08,8,8,2018,352,52174.0,222691.0,303255,753498,2140.0,3909.0,445651.0,34000000.0,tt4073790,en,The Darkest Minds,50.801,104.0,Leur différence fera leur force.,2252.0,7.0,Amandla Stenberg,9.244,Harris Dickinson,23.396,Patrick Gibson,5.341
698,678,Nerve,15942,2016-08-24,24,8,2016,363,48793.0,199148.0,290562,750201,2066.0,1840.0,328387.0,19000000.0,tt3531824,en,Nerve,35.544,97.0,Oserez-vous relever le défi ?,6112.0,7.1,Emma Roberts,18.026,Dave Franco,17.82,Emily Meade,8.186
699,679,La Princesse de Montpensier,11411,2010-11-03,3,11,2010,387,42383.0,233676.0,290136,747990,1932.0,2289.0,57695.0,14734000.0,tt1599975,fr,La Princesse de Montpensier,9.516,139.0,,228.0,6.3,Mélanie Thierry,10.288,Lambert Wilson,17.157,Gaspard Ulliel,31.48
700,680,C'est quoi cette famille?!,15998,2016-08-10,10,8,2016,457,47844.0,146308.0,193222,747520,1635.0,,,,,,,,,,,,,,,,,
701,681,Mon roi,15278,2015-10-21,21,10,2015,434,47284.0,230122.0,315397,745483,1717.0,1878.0,329805.0,10600000.0,tt3478962,fr,Mon roi,7.919,124.0,,635.0,7.2,Vincent Cassel,24.608,Emmanuelle Bercot,1.67,Louis Garrel,13.185
702,682,Une famille à louer,15352,2015-08-19,19,8,2015,543,57948.0,222699.0,303670,744604,1371.0,1877.0,342281.0,0.0,tt3811986,fr,Une famille à louer,11.325,97.0,,338.0,5.2,Benoît Poelvoorde,4.237,Virginie Efira,19.056,François Morel,1.814
703,683,Habemus Papam,12349,2011-09-07,7,9,2011,338,23729.0,159579.0,190066,743889,2200.0,2257.0,61667.0,11000000.0,tt1456472,it,Habemus Papam,9.991,104.0,,427.0,6.8,Michel Piccoli,2.794,Nanni Moretti,1.54,Margherita Buy,2.967
704,684,Le Bruit des glaçons,11451,2010-08-25,25,8,2010,363,46212.0,228553.0,285810,743201,2047.0,2288.0,50845.0,0.0,tt1517214,fr,Le Bruit des glaçons,6.142,87.0,Un film mortel,208.0,5.9,Jean Dujardin,11.604,Albert Dupontel,8.688,Anne Alvaro,0.84
705,685,Downton Abbey,18862,2019-09-25,25,9,2019,424,35000.0,215470.0,273446,742509,1751.0,,,,,,,,,,,,,,,,,
706,686,Le Monde secret des Emojis,17222,2017-10-18,18,10,2017,420,32459.0,141180.0,258815,742474,1767.0,3080.0,378236.0,50000000.0,tt4877122,en,The Emoji Movie,62.22,86.0,Une aventure qui laisse sans voix,2512.0,5.6,T. J. Miller,14.324,James Corden,7.108,Anna Faris,17.612
707,687,Peter et Elliot le dragon (le film),15300,2016-08-17,17,8,2016,508,52373.0,237403.0,287349,740536,1457.0,,,,,,,,,,,,,,,,,
708,688,Mamma Mia 2: Here We Go Again!,18229,2018-07-25,25,7,2018,570,68428.0,226092.0,305753,735883,1291.0,,,,,,,,,,,,,,,,,
709,689,Equalizer,14153,2014-10-01,1,10,2014,377,40480.0,256722.0,315099,735677,1951.0,1904.0,156022.0,55000000.0,tt0455944,en,The Equalizer,135.358,131.0,Tout le monde a le droit à la justice.,7180.0,7.2,Denzel Washington,20.179,Márton Csókás,11.944,Chloë Grace Moretz,60.591
710,690,The Green Hornet (2011),10894,2011-01-12,12,1,2011,495,31572.0,236792.0,276619,734464,1483.0,,,,,,,,,,,,,,,,,
711,691,La Peau que j'habite,11827,2011-08-17,17,8,2011,353,35104.0,156403.0,210313,733758,2078.0,,,,,,,,,,,,,,,,,
712,692,Anna (2019),19346,2019-07-10,10,7,2019,818,79667.0,223704.0,280773,732228,895.0,,,,,,,,,,,,,,,,,
713,693,Shaun le Mouton Le Film : La Ferme Contre-Attaque,18816,2019-10-16,16,10,2019,566,59222.0,157012.0,261698,731218,1291.0,,,,,,,,,,,,,,,,,
714,694,Pan,14860,2015-10-21,21,10,2015,489,66854.0,275487.0,377115,729055,1490.0,,,,,,,,,,,,,,,,,
715,695,Paul,11107,2011-03-02,2,3,2011,285,55066.0,257841.0,301620,728947,2557.0,1983.0,39513.0,40000000.0,tt1092026,en,Paul,92.105,104.0,Le troisième type c'est lui !,4732.0,6.7,Seth Rogen,14.541,Simon Pegg,10.895,Nick Frost,9.975
716,696,"Albator, Corsaire de l'Espace",13954,2013-12-25,25,12,2013,287,44929.0,268985.0,343181,724788,2525.0,,,,,,,,,,,,,,,,,
717,697,Alice et le maire,19408,2019-10-02,2,10,2019,522,45785.0,215900.0,274523,723587,1386.0,3473.0,592480.0,0.0,tt8903840,fr,Alice et le maire,8.209,103.0,,261.0,6.3,Fabrice Luchini,6.288,Anaïs Demoustier,4.78,Nora Hamzawi,2.161
718,698,Nos pires voisins,13955,2014-08-06,6,8,2014,301,59789.0,240430.0,309858,723290,2402.0,,,,,,,,,,,,,,,,,
719,699,Five,15766,2016-03-30,30,3,2016,294,44204.0,189191.0,237226,722274,2456.0,,,,,,,,,,,,,,,,,
720,700,Tu seras mon fils,12252,2011-08-24,24,8,2011,351,42507.0,206996.0,259225,722122,2057.0,303.0,68713.0,0.0,tt1754795,fr,Tu seras mon fils,3.348,104.0,,41.0,6.3,Lorànt Deutsch,1.11,Niels Arestrup,4.07,Patrick Chesnais,2.365
721,700,Tu seras mon fils,12252,2011-08-24,24,8,2011,351,42507.0,206996.0,259225,722122,2057.0,1982.0,68713.0,0.0,tt1754795,fr,Tu seras mon fils,3.348,104.0,,41.0,6.3,Lorànt Deutsch,1.11,Niels Arestrup,4.07,Patrick Chesnais,2.365
722,701,La Rage au ventre,15218,2015-07-22,22,7,2015,204,33947.0,177710.0,233016,721144,3535.0,,,,,,,,,,,,,,,,,
723,702,L'Amour dure trois ans,12602,2012-01-18,18,1,2012,292,53138.0,268966.0,325748,720093,2466.0,,,,,,,,,,,,,,,,,
724,703,La Conquête,12166,2011-05-18,18,5,2011,395,35415.0,219380.0,265896,718641,1819.0,1981.0,65233.0,0.0,tt1711484,fr,La Conquête,4.481,95.0,Il n'a pas choisi la politique. La politique l'a choisi.,79.0,5.7,Denis Podalydès,2.132,Florence Pernel,3.915,Bernard Le Coq,1.672
725,704,Ce qui nous lie,17085,2017-06-14,14,6,2017,520,36369.0,141554.0,189571,717198,1379.0,3079.0,432087.0,0.0,tt5247704,fr,Ce qui nous lie,8.278,113.0,,392.0,6.9,Pio Marmaï,1.473,Ana Girardot,6.865,François Civil,2.835
726,705,Cheval de guerre,11376,2012-02-22,22,2,2012,425,44736.0,251075.0,320448,715975,1684.0,1960.0,57212.0,66000000.0,tt1568911,en,War Horse,27.294,146.0,Séparés par la guerre. Éprouvés par les batailles. Liés par une grande amitié.,2832.0,7.3,Emily Watson,14.099,David Thewlis,19.62,Peter Mullan,10.157
727,706,Pompéi,13760,2014-02-19,19,2,2014,301,46155.0,262384.0,338692,715284,2376.0,,,,,,,,,,,,,,,,,
728,707,Chamboultout,18934,2019-04-03,3,4,2019,545,46512.0,242494.0,312336,715266,1312.0,3163.0,574861.0,0.0,tt8538552,fr,Chamboultout,11.232,100.0,,259.0,6.1,Alexandra Lamy,5.223,José Garcia,9.222,Michaël Youn,3.145
729,708,Pixels,14275,2015-07-22,22,7,2015,500,45879.0,221959.0,307415,714198,1428.0,1874.0,257344.0,88000000.0,tt2120120,en,Pixels,95.394,121.0,Jouer pour sauver la planète.,6420.0,5.7,Adam Sandler,20.683,Kevin James,14.152,Michelle Monaghan,19.311
730,709,Edmond,18759,2019-01-09,9,1,2019,611,34574.0,199491.0,247500,712847,1166.0,3162.0,18191.0,10000000.0,tt0443496,en,Edmond,8.869,82.0,Chaque peur se cache un désir...,134.0,5.9,William H. Macy,11.86,Joe Mantegna,11.263,Denise Richards,22.709
731,710,Jeune & jolie,13581,2013-08-21,21,8,2013,405,46137.0,215192.0,279414,712767,1759.0,,,,,,,,,,,,,,,,,
732,711,Carbone,17381,2017-11-01,1,11,2017,399,82411.0,286079.0,334791,711129,1782.0,3078.0,427348.0,0.0,tt6183834,fr,Carbone,6.872,104.0,,329.0,6.8,Benoît Magimel,5.454,Laura Smet,2.757,Gringe,4.681
733,712,Source Code,11652,2011-04-20,20,4,2011,272,36349.0,226720.0,300899,710729,2612.0,1980.0,45612.0,32000000.0,tt0945513,en,Source Code,53.562,93.0,Que feriez-vous si vous pouviez changer le passé ?,6845.0,7.3,Jake Gyllenhaal,25.473,Michelle Monaghan,19.311,Vera Farmiga,27.019
734,713,Un homme à la hauteur,15797,2016-05-04,4,5,2016,523,,221367.0,278901,708667,1355.0,,,,,,,,,,,,,,,,,
735,714,Kick-Ass 2,13446,2013-08-21,21,8,2013,424,87221.0,287801.0,375017,706203,1665.0,1933.0,59859.0,28000000.0,tt1650554,en,Kick-Ass 2,51.445,103.0,Vous ne pouvez pas combattre votre destin.,5239.0,6.4,Aaron Taylor-Johnson,11.272,Chloë Grace Moretz,60.591,Christopher Mintz-Plasse,7.457
736,715,La Tête haute,15205,2015-05-13,13,5,2015,576,23447.0,208342.0,250271,706001,1225.0,1873.0,329819.0,5000000.0,tt3791302,fr,La Tête haute,5.459,119.0,,392.0,7.2,Rod Paradot,1.861,Catherine Deneuve,10.314,Sara Forestier,6.298
737,716,Heidi,15622,2016-02-10,10,2,2016,353,51501.0,187737.0,262095,703154,1991.0,1835.0,365045.0,8800000.0,tt3700392,de,Heidi,26.489,111.0,Les aventures d'Heidi enfin au cinéma !,318.0,7.1,Bruno Ganz,7.73,Anuk Steffen,5.683,Katharina Schüttler,3.047
738,717,Entre amis,15023,2015-04-22,22,4,2015,478,34182.0,226735.0,301214,703053,1470.0,1872.0,333549.0,0.0,tt4246850,fr,Entre amis,6.209,90.0,,89.0,5.5,Daniel Auteuil,8.333,Gérard Jugnot,2.076,François Berléand,6.539
739,718,Us,18839,2019-03-20,20,3,2019,370,45458.0,242901.0,285741,702985,1899.0,,,,,,,,,,,,,,,,,
740,719,American Nightmare 3 : Elections,15890,2016-07-20,20,7,2016,216,63283.0,247583.0,311723,702611,3252.0,,,,,,,,,,,,,,,,,
741,720,Les Innocentes,15699,2016-02-10,10,2,2016,383,22747.0,136060.0,182733,702040,1833.0,1833.0,364051.0,0.0,tt4370784,fr,Les Innocentes,9.085,115.0,,324.0,7.1,Lou de Laâge,8.054,Agata Buzek,12.734,Agata Kulesza,2.896
742,721,Kiss & Kill,11246,2010-06-23,23,6,2010,337,44243.0,200455.0,289852,701626,2081.0,,,,,,,,,,,,,,,,,
743,722,Sammy 2,12786,2012-08-15,15,8,2012,610,82236.0,176877.0,227490,700390,1148.0,1959.0,113594.0,0.0,tt2288005,en,A Turtle's Tale 2: Sammy's Escape from Paradise,15.864,92.0,20000 rires sous la mer,163.0,5.8,Kaitlyn Maher,1.819,Carter Hastings,5.488,Alan Shearman,1.545
744,723,Sage Femme,16979,2017-03-22,22,3,2017,499,60224.0,251218.0,331215,700106,1403.0,,,,,,,,,,,,,,,,,
745,724,Love addict,17849,2018-04-18,18,4,2018,537,77259.0,198192.0,248024,698268,1300.0,,,,,,,,,,,,,,,,,
746,725,Un homme pressé,18534,2018-11-07,7,11,2018,518,37804.0,230950.0,293291,696051,1343.0,3906.0,467482.0,0.0,tt6948326,fr,Un homme pressé,7.484,100.0,,266.0,6.6,Leïla Bekhti,5.34,Fabrice Luchini,6.288,Igor Gotesman,2.059
747,726,Les Neiges du Kilimandjaro,12429,2011-11-16,16,11,2011,246,24752.0,143948.0,182538,694158,2821.0,,,,,,,,,,,,,,,,,
748,727,C'est tout pour moi,17525,2017-11-29,29,11,2017,291,58033.0,216426.0,250306,693235,2382.0,3076.0,398939.0,0.0,tt5600326,fr,C'est tout pour moi,5.688,100.0,,170.0,6.7,Nawell Madani,0.881,François Berléand,6.539,Mimoun Benabderrahmane,0.6
749,728,Dans le noir,15939,2016-08-24,24,8,2016,307,60167.0,214515.0,289021,692234,2254.0,,,,,,,,,,,,,,,,,
750,729,Angry Birds : Copains comme cochons,19284,2019-10-16,16,10,2019,496,45566.0,146499.0,256867,691339,1393.0,3160.0,454640.0,65000000.0,tt6095472,en,The Angry Birds Movie 2,89.25,97.0,Meilleurs ennemis,1278.0,7.2,Jason Sudeikis,10.85,Josh Gad,14.021,Leslie Jones,6.009
751,730,Numéro quatre,11383,2011-04-06,6,4,2011,270,31929.0,,259311,688858,2551.0,1978.0,46529.0,50000000.0,tt1464540,en,I Am Number Four,40.456,109.0,"Trois déjà sont morts, il est le quatrième...",3991.0,6.2,Alex Pettyfer,10.944,Dianna Agron,9.002,Teresa Palmer,21.954
752,731,Love & autres drogues,11444,2010-12-29,29,12,2010,280,66680.0,238030.0,277687,687272,2454.0,290.0,43347.0,30000000.0,tt0758752,en,Love & Other Drugs,157.241,112.0,Accros aux nuits sans lendemain ou dépendants l'un de l'autre ?,4168.0,7.0,Jake Gyllenhaal,25.473,Anne Hathaway,35.053,Oliver Platt,15.152
753,731,Love & autres drogues,11444,2010-12-29,29,12,2010,280,66680.0,238030.0,277687,687272,2454.0,2286.0,43347.0,30000000.0,tt0758752,en,Love & Other Drugs,157.241,112.0,Accros aux nuits sans lendemain ou dépendants l'un de l'autre ?,4168.0,7.0,Jake Gyllenhaal,25.473,Anne Hathaway,35.053,Oliver Platt,15.152
754,732,Star Trek Sans limites,15447,2016-08-17,17,8,2016,609,72709.0,282222.0,344813,686235,1126.0,,,,,,,,,,,,,,,,,
755,733,Contagion,11395,2011-11-09,9,11,2011,379,39596.0,350066.0,394179,686151,1810.0,1977.0,39538.0,60000000.0,tt1598778,en,Contagion,38.343,106.0,Rien ne se propage comme la peur.,5069.0,6.6,Marion Cotillard,17.992,Matt Damon,25.666,Laurence Fishburne,21.136
756,734,Les As de la Jungle,17244,2017-07-26,26,7,2017,582,62090.0,178531.0,228475,684123,1175.0,3075.0,448779.0,0.0,tt6314690,fr,Les As de la Jungle,18.057,97.0,,111.0,6.3,Philippe Bozo,3.473,Emmanuel Curtil,1.132,Laurent Morteau,1.454
757,735,Marseille,15645,2016-03-16,16,3,2016,323,32115.0,227153.0,322914,682594,2113.0,1830.0,375809.0,0.0,tt4523050,fr,Marseille,5.339,102.0,,118.0,4.9,Kad Merad,3.8,Patrick Bosso,2.33,Venantino Venantini,3.669
758,736,Robocop (2014),13134,2014-02-05,5,2,2014,423,60594.0,305733.0,348763,681869,1611.0,,,,,,,,,,,,,,,,,
759,737,"Ave, César!",15618,2016-02-17,17,2,2016,429,46636.0,295942.0,368023,679762,1584.0,,,,,,,,,,,,,,,,,
760,738,Le Grand Méchant Renard et autres contes,17169,2017-06-21,21,6,2017,561,35584.0,102520.0,125891,679598,1211.0,,,,,,,,,,,,,,,,,
761,739,Otez-moi d'un doute,16915,2017-09-06,6,9,2017,612,35359.0,192070.0,249649,679064,1109.0,,,,,,,,,,,,,,,,,
762,740,Yesterday,19438,2019-07-03,3,7,2019,516,,165111.0,215264,678617,1315.0,3159.0,515195.0,26000000.0,tt8079248,en,Yesterday,19.82,116.0,"Tout le monde a oublié l'existence des Beatles. Tout le monde, sauf Jack...",3105.0,6.7,Himesh Patel,8.243,Lily James,16.501,Joel Fry,21.825
763,741,"Snowpiercer, Le Transperceneige",13707,2013-10-30,30,10,2013,309,39154.0,235371.0,272262,678049,2194.0,,,,,,,,,,,,,,,,,
764,742,L'Agence,11156,2011-03-23,23,3,2011,394,44767.0,247545.0,294496,677078,1718.0,,,,,,,,,,,,,,,,,
765,743,L'Extravagant voyage du jeune et prodigieux T.S. Spivet,13544,2013-10-16,16,10,2013,520,16415.0,145955.0,230490,676969,1301.0,,,,,,,,,,,,,,,,,
766,744,The Place Beyond The Pines,13003,2013-03-20,20,3,2013,210,31485.0,209291.0,256049,676186,3219.0,,,,,,,,,,,,,,,,,
767,745,Identité Secrète,12105,2011-09-28,28,9,2011,311,40020.0,245420.0,295438,675637,2172.0,,,,,,,,,,,,,,,,,
768,746,Gangster Squad,12830,2013-02-06,6,2,2013,450,42246.0,254772.0,305704,674153,1498.0,1929.0,82682.0,60000000.0,tt1321870,en,Gangster Squad,16.782,113.0,Incorruptibles. Impitoyables.,3460.0,6.3,Josh Brolin,46.497,Ryan Gosling,10.491,Sean Penn,11.434
769,747,Philomena,13709,2014-01-08,8,1,2014,469,13820.0,119045.0,156064,673554,1436.0,1900.0,205220.0,12000000.0,tt2431286,en,Philomena,11.234,98.0,,1342.0,7.4,Judi Dench,8.178,Steve Coogan,10.042,Sophie Kennedy Clark,3.555
770,748,Sécurité rapprochée,12435,2012-02-22,22,2,2012,309,43549.0,260999.0,326572,673526,2179.0,1958.0,59961.0,85000000.0,tt1599348,en,Safe House,20.563,115.0,Personne n'est en sécurité.,2947.0,6.4,Denzel Washington,20.179,Ryan Reynolds,45.282,Vera Farmiga,27.019
771,749,La Croisière,11832,2011-04-20,20,4,2011,384,34061.0,190496.0,250724,673307,1753.0,1974.0,73579.0,0.0,tt1793929,fr,La Croisière,4.176,90.0,,111.0,5.0,Charlotte de Turckheim,1.865,Line Renaud,5.091,Marilou Berry,4.445
772,750,Mal de Pierres,16042,2016-10-19,19,10,2016,365,33442.0,211174.0,283843,669856,1835.0,,,,,,,,,,,,,,,,,
773,751,Invincible,14922,2015-01-07,7,1,2015,369,23513.0,196325.0,242804,669732,1814.0,1871.0,11652.0,0.0,tt0445990,en,Invincible,14.088,105.0,,724.0,6.9,Mark Wahlberg,41.12,Greg Kinnear,8.994,Elizabeth Banks,13.241
774,752,Godzilla II Roi des Monstres,18319,2019-05-29,29,5,2019,595,62242.0,298870.0,342574,667899,1122.0,,,,,,,,,,,,,,,,,
775,753,Un homme idéal,15122,2015-03-18,18,3,2015,368,30348.0,224751.0,337525,667261,1813.0,1870.0,322125.0,0.0,tt4058500,fr,Un Homme idéal,6.852,97.0,,502.0,6.9,Pierre Niney,11.161,Ana Girardot,6.865,André Marcon,1.708
776,754,Clochette et la créature légendaire,14905,2015-04-08,8,4,2015,578,68768.0,146534.0,166323,666198,1152.0,,,,,,,,,,,,,,,,,
777,755,Adieu Berthe ou l'enterrement de mémé,12833,2012-06-20,20,6,2012,343,31422.0,184272.0,265725,665030,1938.0,,,,,,,,,,,,,,,,,
778,756,"Mange, prie, aime",11101,2010-09-22,22,9,2010,311,34850.0,233149.0,288645,663969,2134.0,2285.0,38167.0,60000000.0,tt0879870,en,Eat Pray Love,23.228,136.0,"Changer de vie, on en a tous rêvé... Elle a osé.",2011.0,6.2,Julia Roberts,11.128,Javier Bardem,25.437,James Franco,10.573
779,757,Birdman,14591,2015-02-25,25,2,2015,317,38032.0,215973.0,263105,662003,2088.0,,,,,,,,,,,,,,,,,
780,758,De l'eau pour les éléphants,11831,2011-05-04,4,5,2011,438,52335.0,241499.0,289166,661891,1511.0,,,,,,,,,,,,,,,,,
781,759,Barry Seal : American Traffic,17117,2017-09-13,13,9,2017,366,34027.0,229274.0,271607,660368,1804.0,,,,,,,,,,,,,,,,,
782,760,Street Dance 3D,11399,2010-05-19,19,5,2010,209,38790.0,170053.0,209396,660190,3158.0,,,,,,,,,,,,,,,,,
783,761,En Solitaire,13017,2013-11-06,6,11,2013,451,49536.0,233000.0,323245,659309,1461.0,,,,,,,,,,,,,,,,,
784,762,Hitman: Agent 47,15283,2015-08-26,26,8,2015,404,81973.0,283672.0,343418,658173,1629.0,,,,,,,,,,,,,,,,,
785,763,Victoria (2016),16006,2016-09-14,14,9,2016,540,36086.0,213226.0,260326,657487,1217.0,,,,,,,,,,,,,,,,,
786,764,Skyscraper,17810,2018-07-11,11,7,2018,623,41108.0,173395.0,239014,653789,1049.0,3905.0,447200.0,125000000.0,tt5758778,en,Skyscraper,60.056,128.0,Ne baissez pas les yeux.,4140.0,6.3,Dwayne Johnson,27.81,Neve Campbell,19.371,Chin Han,6.891
787,765,De toutes nos forces,13968,2014-03-26,26,3,2014,377,30934.0,190109.0,238763,653364,1733.0,1899.0,214087.0,0.0,tt2454430,fr,De toutes nos forces,5.142,86.0,Une énergie formidable à toute épreuve !,140.0,6.9,Jacques Gamblin,1.959,Alexandra Lamy,5.223,Fabien Héraud,0.6
788,766,Sous le même toit,16994,2017-04-19,19,4,2017,434,59674.0,210564.0,261235,652313,1503.0,3071.0,426962.0,0.0,tt5969846,fr,Sous le même toit,7.228,93.0,,318.0,5.3,Gilles Lellouche,6.318,Louise Bourgoin,8.698,Manu Payet,3.474
789,767,Sales Gosses,17237,2017-07-19,19,7,2017,331,32350.0,152681.0,212734,650076,1963.0,,,,,,,,,,,,,,,,,
790,768,Coexister,17399,2017-10-11,11,10,2017,410,42262.0,200206.0,243818,649548,1584.0,3069.0,432618.0,0.0,tt6144762,fr,Coexister,11.064,90.0,,333.0,5.9,Ramzy Bedia,9.627,Fabrice Eboué,0.732,Guillaume de Tonquédec,1.313
791,769,Sans un bruit,17886,2018-06-20,20,6,2018,530,47091.0,184565.0,232862,647910,1222.0,3904.0,447332.0,17000000.0,tt6644200,en,A Quiet Place,94.366,90.0,"S'ils vous entendent, il est déjà trop tard.",11494.0,7.4,Emily Blunt,22.704,John Krasinski,18.225,Millicent Simmonds,10.489
792,770,Deux moi,19594,2019-09-11,11,9,2019,409,13115.0,190902.0,238161,646443,1580.0,3157.0,583268.0,0.0,tt10407272,fr,Deux moi,9.776,100.0,,444.0,6.4,François Civil,2.835,Ana Girardot,6.865,Camille Cottin,7.109
793,771,American Bluff,13618,2014-02-05,5,2,2014,366,33620.0,230562.0,279324,644298,1760.0,1898.0,168672.0,40000000.0,tt1800241,en,American Hustle,24.975,137.0,Tout le monde se bouscule pour survivre.,6237.0,6.8,Christian Bale,30.479,Amy Adams,17.316,Bradley Cooper,40.631
794,772,Bigfoot Junior,17270,2017-08-16,16,8,2017,647,22727.0,112502.0,143026,642844,993.0,3068.0,413644.0,30000000.0,tt5715410,en,The Son of Bigfoot,24.866,92.0,Une bête d'aventure !,381.0,6.6,Pappy Faulkner,3.52,Cinda Adams,2.353,Jeff Doucette,7.265
795,773,Gnoméo & Juliette,11856,2011-02-16,16,2,2011,369,27265.0,140002.0,199928,641293,1737.0,,,,,,,,,,,,,,,,,
796,774,Dilili à Paris,18555,2018-10-10,10,10,2018,763,49786.0,120512.0,134356,641237,840.0,3903.0,421456.0,0.0,tt7169514,fr,Dilili à Paris,9.731,95.0,,104.0,6.7,Elisabeth Duda,3.136,Liliane Rovère,3.395,Prunelle Charles-Ambron,1.189
