,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,title,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
143,179150.0,0.0,tt2392672,fr,Réalité,9.215,87.0,,Réalité,346.0,7.2,Alain Chabat,5.13,Rodolphe Jonathan Lambert,1.698,Élodie Bouchez,6.225
144,377275.0,0.0,tt5078214,fr,Victoria,10.653,97.0,,Victoria,360.0,5.8,Virginie Efira,19.056,Vincent Lacoste,4.993,Melvil Poupaud,5.984
145,337110.0,0.0,tt4062208,fr,Une histoire de fou,1.253,134.0,,Une histoire de fou,17.0,6.5,Ariane Ascaride,2.197,Syrus Shahidi,5.849,Grégoire Leprince-Ringuet,2.23
146,,,,,,,,,,,,,,,,,
147,356381.0,0.0,tt4400174,fr,À peine j'ouvre les yeux,2.615,102.0,,À peine j'ouvre les yeux,39.0,6.5,Baya Medhaffer,0.6,Ghalia Benali,0.917,Montassar Ayari,0.6
148,,,,,,,,,,,,,,,,,
149,256917.0,22500000.0,tt3007512,en,The Water Diviner,12.77,111.0,"Pour retrouver ses fils, il ira jusqu'au bout du monde.",La Promesse d'une vie,1034.0,6.8,Russell Crowe,19.863,Olga Kurylenko,25.482,Yılmaz Erdoğan,2.818
150,336652.0,0.0,tt4176556,fr,Les deux amis,5.71,100.0,,Les deux amis,102.0,5.9,Louis Garrel,13.185,Golshifteh Farahani,13.594,Vincent Macaigne,1.979
151,253626.0,0.0,tt3297330,en,Good Kill,21.059,102.0,"Si vous ne faites jamais face à votre ennemi, comment pouvez-vous faire face à vous-même",Good Kill,442.0,6.0,Ethan Hawke,19.024,January Jones,9.161,Zoë Kravitz,50.807
152,241251.0,4000000.0,tt3181822,en,The Boy Next Door,24.683,91.0,,Un Voisin trop parfait,1817.0,4.8,Jennifer Lopez,10.278,Ryan Guzman,10.656,Ian Nelson,7.79
153,328587.0,0.0,tt4428720,fr,Cerise,5.814,90.0,,Cerise,56.0,5.5,Zoé Adjani,3.667,Jonathan Zaccaï,2.772,Tania Vuchkova,0.6
154,254679.0,0.0,tt2530392,ja,小さいおうち,3.97,136.0,,La Maison au toit rouge,31.0,6.5,Takako Matsu,7.137,Haru Kuroki,8.587,Satoshi Tsumabuki,11.612
155,347477.0,0.0,tt3854802,fr,Les Bêtises,1.821,79.0,,Les Bêtises,31.0,5.0,Jérémie Elkaïm,2.066,Sara Giraudeau,7.596,Rodolphe Jonathan Lambert,1.698
156,314490.0,0.0,tt3592176,fr,Chic !,2.798,110.0,Chic,Chic !,33.0,5.1,Fanny Ardant,8.934,Marina Hands,6.694,Eric Elmosnino,3.969
157,264660.0,15000000.0,tt0470752,en,Ex Machina,33.77,108.0,Rien n'est plus humain que la volonté de survivre,Ex Machina,11149.0,7.6,Domhnall Gleeson,16.782,Alicia Vikander,18.177,Oscar Isaac,42.288
158,,,,,,,,,,,,,,,,,
159,329815.0,0.0,tt4085084,fr,Maryland,8.034,100.0,,Maryland,183.0,5.6,Matthias Schoenaerts,10.761,Diane Kruger,18.041,Paul Hamy,3.393
160,287509.0,0.0,tt3877718,fr,Tokyo Fiancée,4.513,100.0,Une comédie complètement Nothomb,Tokyo Fiancée,88.0,6.3,Pauline Étienne,4.931,Taichi Inoue,0.6,Julie Le Breton,3.269
161,317442.0,1000000.0,tt3717532,ja,The Last: Naruto the Movie,287.599,112.0,Le compte à rebours pour sauver la planète a commencé.,"Naruto the Last, le film",1166.0,7.8,Junko Takeuchi,9.069,Nana Mizuki,9.004,Jun Fukuyama,6.897
162,657033.0,0.0,tt12405196,fr,"Notre-Dame de Paris, l'épreuve des siècles",1.948,98.0,,"Notre-Dame de Paris, l'épreuve des siècles",3.0,7.7,Sophie Marceau,20.213,,,,
163,267970.0,0.0,tt3689910,ja,百日紅 〜Miss HOKUSAI〜,8.243,89.0,,Miss Hokusai,100.0,6.8,Anne Watanabe,11.209,Kumiko Aso,9.524,Gaku Hamada,4.859
164,336197.0,0.0,tt3774092,fr,Amnesia,6.59,95.0,,Amnesia,39.0,5.2,Max Riemelt,8.882,Marthe Keller,3.553,Bruno Ganz,7.73
165,348375.0,0.0,tt3011816,fr,Adama,2.763,82.0,,Adama,29.0,6.1,Azize Diabate Abdoulaye,0.84,Pascal N'Zonzi,2.208,Oxmo Puccino,0.6
166,246127.0,12000000.0,tt1707380,en,Every Thing Will Be Fine,8.756,115.0,,Every Thing Will Be Fine,177.0,5.5,James Franco,10.573,Rachel McAdams,18.752,Charlotte Gainsbourg,11.694
167,617768.0,0.0,tt1657517,en,The Song of Names,10.29,113.0,La musique les a réunis. Le temps les déchirera.,Le Prodige inconnu,94.0,6.7,Tim Roth,19.332,Clive Owen,9.461,Catherine McCormack,15.476
168,281968.0,0.0,tt3182590,fr,La Sapienza,2.763,104.0,,La Sapienza,20.0,5.9,Fabrizio Rongione,2.808,Christelle Prot,1.02,Ludovico Succio,1.176
169,266038.0,0.0,tt3019620,hi,Titli,1.926,127.0,,"Titli, une chronique indienne",26.0,6.9,Ranvir Shorey,1.22,Shashank Arora,0.84,Shivani Raghuvanshi,0.84
170,,,,,,,,,,,,,,,,,
171,344120.0,0.0,tt4379180,fr,Enragés,21.36,100.0,,Enragés,86.0,5.5,Lambert Wilson,17.157,Guillaume Gouix,4.254,Franck Gastambide,8.018
172,329682.0,0.0,tt4466336,fr,Les Anarchistes,4.929,101.0,,Les Anarchistes,63.0,5.7,Tahar Rahim,4.994,Adèle Exarchopoulos,9.783,Swann Arlaud,4.085
173,263118.0,0.0,tt3194410,fr,La Rançon de la gloire,4.372,114.0,,La Rançon de la gloire,36.0,5.1,Peter Coyote,12.106,Nadine Labaki,7.544,Chiara Mastroianni,2.023
174,254201.0,5848257.0,tt3140100,da,Fasandræberne,13.345,116.0,,Les Enquêtes du Département V : Profanation,480.0,7.1,Nikolaj Lie Kaas,13.331,Fares Fares,10.638,Pilou Asbæk,7.731
175,245855.0,0.0,tt2611390,am,Difret,4.33,99.0,,Difret,49.0,6.2,Meron Getnet,0.6,Tizita Hagere,0.6,Haregewine Assefa,0.6
176,254736.0,0.0,tt3284178,pt,"As Mil e Uma Noites: Volume 1, O Inquieto",2.711,125.0,,"Les mille et une nuits : volume 1, l'inquiet",38.0,6.9,Crista Alfaiate,1.646,Miguel Gomes,1.135,Carloto Cotta,6.534
177,,,,,,,,,,,,,,,,,
178,308640.0,0.0,tt3566788,en,Songs My Brothers Taught Me,6.643,94.0,,Les Chansons que mes frères m'ont apprises,70.0,7.1,John Reddy,0.6,Jashaun St. John,0.6,Irene Bedard,10.745
179,372770.0,0.0,tt5738402,fr,Petites casseroles,0.84,41.0,,Petites casseroles,1.0,9.0,,,,,,
180,352200.0,4600000.0,tt4935282,he,"Rabin, the Last Day",1.216,154.0,,Le Dernier Jour d'Ytzhak Rabin,17.0,4.3,Einat Weizman,0.6,Ischac Hiskiya,0.6,Pini Mitelman,0.6
181,314578.0,0.0,tt3685888,fr,Spartacus & Cassandra,1.4,80.0,,Spartacus & Cassandra,5.0,7.0,Cassandra Dumitru,0.6,Spartacus Ursu,0.6,,
182,34036.0,0.0,tt0314197,en,Imagining Argentina,6.425,107.0,,Disparitions,36.0,5.5,Antonio Banderas,16.706,Emma Thompson,29.17,Leticia Dolera,6.192
183,284689.0,0.0,tt1441953,en,Testament of Youth,11.439,129.0,,Mémoires de jeunesse,663.0,7.3,Alicia Vikander,18.177,Kit Harington,10.047,Taron Egerton,16.306
184,283704.0,0.0,tt3152602,it,Il giovane favoloso,5.977,143.0,,"Leopardi, Il giovane favoloso",600.0,6.8,Elio Germano,3.995,Michele Riondino,2.381,Massimo Popolizio,0.706
185,310567.0,0.0,tt2614722,hi,Umrika,4.503,100.0,,Umrika,31.0,5.8,Suraj Sharma,4.326,Tony Revolori,12.712,Prateik Babbar,2.932
186,809778.0,0.0,tt14308474,es,El club del paro,100.521,0.0,,El club del paro,15.0,4.8,Carlos Areces,1.186,Fernando Tejero,4.094,Adrià Collado,0.6
187,37169.0,2011799.0,tt1467304,en,The Human Centipede (First Sequence),153.857,92.0,Leur chair est son fantasme.,The Human Centipede,1667.0,5.2,Dieter Laser,7.123,Ashley C. Williams,1.62,Ashlynn Yennie,15.065
188,284341.0,0.0,tt3751300,es,Gente de bien,0.787,87.0,,Gente de bien,15.0,6.8,Brayan Santamarià,0.6,Carlos Fernando Perez,0.6,Santiago Martinez,0.6
189,86835.0,0.0,tt2101383,en,Knight of Cups,12.136,120.0,,Knight of Cups,529.0,5.6,Christian Bale,30.479,Cate Blanchett,19.278,Natalie Portman,29.39
190,,,,,,,,,,,,,,,,,
191,283703.0,1409700.0,tt3591984,ru,Белые ночи почтальона Алексея Тряпицына,2.514,90.0,,Les nuits blanches du facteur,26.0,6.9,Timur Bondarenko,0.6,Irina Ermolova,0.828,Aleksey Tryapitsyn,0.6
192,338273.0,0.0,tt4466550,fr,La glace et le ciel,1.481,89.0,,La glace et le ciel,17.0,6.1,Claude Lorius,0.6,Michel Papineschi,0.6,,
193,192767.0,0.0,tt2626090,en,Noble,4.689,101.0,Une vie sans peur. Un amour imprudent.,Christina Noble,29.0,6.5,Deirdre O'Kane,1.727,Sarah Greene,10.84,Gloria Cramer Curtis,0.6
194,348193.0,0.0,tt3982760,fr,Le Combat ordinaire,0.956,100.0,,Le Combat ordinaire,9.0,6.1,Nicolas Duvauchelle,3.52,Maud Wyler,0.6,André Wilms,2.906
195,228967.0,44000000.0,tt2788710,en,The Interview,48.571,112.0,Le film que la Corée du Nord a voulu bannir.,L’Interview qui tue !,4868.0,6.2,James Franco,10.573,Seth Rogen,14.541,Lizzy Caplan,15.044
196,270591.0,0.0,tt4246758,fr,Anton Tchekhov 1890,1.289,96.0,,Anton Tchekhov 1890,8.0,5.8,Nicolas Giraud,4.873,Lolita Chammah,5.048,Jacques Bonnaffé,2.372
197,336663.0,0.0,tt4426656,fr,"Ni le ciel, ni la terre",3.225,100.0,,Ni le ciel ni la terre,40.0,6.3,Jérémie Renier,5.876,Swann Arlaud,4.085,Kévin Azaïs,1.987
198,,,,,,,,,,,,,,,,,
199,343412.0,0.0,tt3712054,fr,Une Mère,2.255,100.0,,Une Mère,18.0,5.4,Mathilde Seigner,4.147,Kacey Mottet Klein,2.338,Pierfrancesco Favino,4.755
200,254905.0,4000000.0,tt2893490,en,Manglehorn,7.709,97.0,,Manglehorn,154.0,5.4,Al Pacino,35.001,Holly Hunter,13.83,Harmony Korine,4.324
201,334307.0,0.0,tt3525584,fr,La résistance de l'air,2.519,98.0,"Vincent, un ancien champion de tir, met le doigt dans une spirale dangereuse en acceptant un contrat particulier.",La résistance de l'air,31.0,5.8,Reda Kateb,3.294,Ludivine Sagnier,11.161,Tchéky Karyo,12.312
202,359678.0,0.0,tt3811428,fr,Au plus près du soleil,2.469,103.0,,Au plus près du soleil,11.0,5.2,Sylvie Testud,6.682,Grégory Gadebois,6.238,Mathilde Bisson,1.248
203,336207.0,0.0,tt4485178,fr,Je suis un soldat,1.894,97.0,,Je suis un soldat,18.0,6.0,Louise Bourgoin,8.698,Jean-Hugues Anglade,8.258,Laurent Capelluto,2.915
204,360287.0,0.0,tt3828378,fr,Une enfance,1.547,100.0,,Une enfance,25.0,6.9,Pierre Deladonchamps,5.106,Jules Gauzelin,1.466,Patrick d'Assumçao,2.012
205,338632.0,0.0,tt3669780,fr,Certifiée Halal,1.4,125.0,,Certifiée Halal,9.0,4.2,Smaïn,0.6,Hafsia Herzi,5.927,Jicey Carina,1.341
206,339186.0,0.0,tt4384186,fr,A Love You,1.334,90.0,,A Love You,29.0,6.5,Antoine Gouy,6.624,Paul Lefèvre,1.277,Fanny Valette,7.201
207,323421.0,0.0,tt3533592,fr,Les Jours venus,1.646,90.0,,Les jours venus,6.0,3.2,Valeria Bruni‑Tedeschi,8.63,Marina Hands,6.694,Romain Goupil,1.094
208,704.0,560000.0,tt0058182,en,A Hard Day's Night,13.732,87.0,,Quatre garçons dans le vent,504.0,7.4,John Lennon,3.977,Paul McCartney,3.935,George Harrison,4.423
209,330294.0,0.0,tt4428800,fr,Marguerite et Julien,5.414,103.0,,Marguerite et Julien,72.0,5.8,Anaïs Demoustier,4.78,Jérémie Elkaïm,2.066,Aurélia Petit,0.732
210,293271.0,4700000.0,tt2371399,fi,Muumit Rivieralla,3.93,77.0,,Les Moomins sur la Riviera,28.0,5.8,Kris Gummerus,3.228,Maria Sid,6.578,Mats Långbacka,2.517
211,336203.0,0.0,tt4635372,hi,मसान,7.824,103.0,,Masaan,129.0,7.0,Richa Chadha,1.252,Sanjay Mishra,4.382,Vicky Kaushal,3.566
212,216783.0,0.0,tt3177612,ar,Es-Stouh,0.6,91.0,,Les Terrasses,4.0,4.8,Nassima Belmihoub,0.6,Ahcene Benzerari,0.6,Adila Bendimerad,0.6
213,157824.0,0.0,tt2176690,fr,The Smell of Us,5.07,88.0,,The Smell of Us,72.0,5.1,Lukas Ionesco,1.313,Diane Rouxel,0.7,Théo Cholbi,0.696
214,356296.0,7000000.0,tt4025514,it,Suburra,10.521,135.0,,Suburra,1099.0,7.3,Pierfrancesco Favino,4.755,Claudio Amendola,1.179,Alessandro Borghi,14.907
215,319342.0,0.0,tt3288166,fr,Atlit,1.4,91.0,,Rendez-vous à Atlit,17.0,5.4,Géraldine Nakache,1.251,Judith Chemla,1.651,Yaël Abecassis,1.19
216,303542.0,8000000.0,tt3078296,it,Il ragazzo invisibile,13.402,100.0,,Le Garçon Invisible,878.0,6.2,Ludovico Girardello,4.034,Valeria Golino,11.979,Fabrizio Bentivoglio,3.129
217,46689.0,1500000.0,tt1268204,en,Waste Land,4.958,90.0,,Waste Land,94.0,7.7,Vik Muniz,0.6,,,,
218,228205.0,34000000.0,tt2726560,en,The Longest Ride,35.083,139.0,,Chemins croisés,2734.0,7.6,Scott Eastwood,15.474,Britt Robertson,22.95,Lolita Davidovich,10.267
219,315855.0,0.0,tt3066630,en,The Forbidden Room,5.734,119.0,"Embarquez dans le SS Plunger et faites le tour du monde des paysages oniriques, dans un tourbillon d’aventures peuplées de femmes fatales, de fous à lier et d’amoureux transis.",La chambre interdite,72.0,5.7,Roy Dupuis,7.116,Clara Furey,4.412,Louis Negin,3.905
220,258378.0,0.0,tt0030528,fr,Orage,1.338,98.0,,Orage,1.0,5.0,Charles Boyer,1.935,Michèle Morgan,3.32,Lisette Lanvin,0.6
221,749000.0,0.0,tt5914986,en,This Is Not A Love Story,0.871,86.0,,This Is Not A Love Story,0.0,0.0,Edward Akbar,2.305,Irina Chiu,0.6,Fuad Idris,0.84
222,362045.0,19500000.0,tt3735246,hi,बाजीराव मस्तानी,8.508,158.0,,Bajirao Mastani,213.0,7.3,Ranveer Singh,10.729,Deepika Padukone,4.942,Priyanka Chopra Jonas,16.705
223,315868.0,0.0,tt4035268,fr,Cosmos,6.968,103.0,,Cosmos,64.0,6.9,Jonathan Genet,0.6,Johan Libéreau,3.114,Sabine Azéma,2.953
224,345257.0,1000000.0,tt3094322,fr,Papa lumière,0.6,84.0,,Papa lumière,2.0,5.5,Niels Arestrup,4.07,Julia Coma,0.6,Natacha Lindinger,5.873
225,335663.0,0.0,tt1847529,fr,Ladygrey,1.874,109.0,,Ladygrey,10.0,4.8,Peter Sarsgaard,24.083,Jérémie Renier,5.876,Emily Mortimer,7.375
226,316021.0,0.0,tt1290138,en,Frank & Lola,12.083,88.0,,Frank & Lola,143.0,5.6,Michael Shannon,20.214,Imogen Poots,45.25,Rosanna Arquette,15.789
227,360288.0,0.0,tt4926026,fr,Cafard,1.4,92.0,,Cafard,5.0,5.6,Sebastien Dewaele,2.167,Dinara Drukarova,6.3,Benoit Gob,0.6
228,254023.0,2000000.0,tt1568343,en,The Humbling,8.497,110.0,,The Humbling : En toute humilité,102.0,5.2,Al Pacino,35.001,Greta Gerwig,6.241,Dylan Baker,10.755
229,272691.0,0.0,tt3303728,ko,해무,8.839,105.0,La liberté est un prix. La liberté est un rêve. Certains sont prêts à tout pour l'atteindre.,Sea Fog : Les clandestins,110.0,6.8,Kim Yoon-seok,6.414,Park Yoo-chun,1.45,Han Yeri,7.348
230,429637.0,0.0,,fr,Fin de partie,0.6,114.0,,Fin de partie,1.0,10.0,Dominique Pinon,9.694,Charles Berling,1.555,Dominique Marcas,1.799
231,245706.0,0.0,tt2273657,en,True Story,42.371,99.0,Certains mystères sont au-delà de la croyance.,True Story,1652.0,6.3,Jonah Hill,11.038,James Franco,10.573,Felicity Jones,17.879
232,13942.0,0.0,tt0818165,en,The Alphabet Killer,10.423,98.0,,The Alphabet Killer,137.0,5.2,Eliza Dushku,27.829,Cary Elwes,18.637,Timothy Hutton,7.077
233,253254.0,0.0,tt3060492,en,Before I Disappear,8.374,100.0,,Before I Disappear,129.0,6.7,Shawn Christensen,1.214,Fatima Ptacek,1.62,Emmy Rossum,11.836
234,329154.0,0.0,,es,Jet lag,1.492,52.0,,Jet lag,1.0,5.0,Diego Castiñeira,0.6,,,,
235,362140.0,0.0,tt4007558,hi,शानदार,4.803,144.0,,Shaandaar,42.0,4.9,Shahid Kapoor,4.673,Alia Bhatt,5.333,Pankaj Kapur,0.704
236,361486.0,0.0,tt3969522,fr,Les Rois du monde,0.957,105.0,,Les Rois du monde,7.0,4.1,Sergi López,5.942,Céline Sallette,6.001,Eric Cantona,5.444
237,348892.0,13000000.0,tt3863552,hi,बजरंगी भाईजान,7.292,159.0,,Bajrangi Bhaijaan,350.0,7.9,Salman Khan,11.455,Kareena Kapoor Khan,5.719,Harshaali Malthotra,1.455
238,261033.0,0.0,tt3062414,es,Manos sucias,2.385,79.0,,Manos sucias,16.0,6.7,Cristian James Abvincula,0.6,Jarlin Javier Martínez,1.96,,
239,261860.0,0.0,tt3539664,fr,Dior et moi,7.558,90.0,,Dior et moi,100.0,7.3,Marion Cotillard,17.992,Jennifer Lawrence,22.663,Sharon Stone,12.526
240,409827.0,0.0,tt2354585,en,L'attente,0.6,0.0,,L'attente,3.0,5.0,,,,,,
241,268100.0,0.0,tt3474994,pt,Casa Grande,6.883,117.0,,Casa Grande,94.0,7.0,Thales Cavalcanti,0.6,Marcello Novaes,3.332,Suzana Pires,1.806
242,306482.0,0.0,tt3155242,en,Partisan,7.935,94.0,,Partisan,91.0,6.0,Vincent Cassel,24.608,Nigel Barber,1.699,Jeremy Chabriel,0.98
243,287631.0,0.0,tt3837950,en,Villa Touma,0.745,87.0,,La Belle promise,5.0,6.0,,,,,,
244,314385.0,10000000.0,tt3707106,en,By the Sea,11.908,140.0,,Vue sur mer,494.0,5.6,Angelina Jolie,22.02,Brad Pitt,22.264,Mélanie Laurent,15.735
245,318922.0,0.0,tt2474958,en,Kill Your Friends,10.334,104.0,,Kill Your Friends,265.0,6.1,Nicholas Hoult,16.68,Craig Roberts,5.095,Georgia King,7.514
246,291146.0,0.0,tt3228360,en,Yalom's Cure,2.386,77.0,,"Irvin Yalom, la thérapie du bonheur",9.0,5.2,Irvin D. Yalom,0.98,Marilyn Yalom,0.6,,
247,347201.0,0.0,tt4618398,ja,BORUTO -NARUTO THE MOVIE-,254.519,95.0,Forgez votre propre chemin.,"Boruto : Naruto, le film",1024.0,7.7,Yuko Sanpei,9.264,Kokoro Kikuchi,10.029,Junko Takeuchi,9.069
248,932874.0,0.0,tt12833476,en,Le Prophète - Théâtre du Capitole de Toulouse,0.6,198.0,,Le Prophète - Théâtre du Capitole de Toulouse,0.0,0.0,John Osborn,0.6,Kate Aldrich,0.6,Sofia Fomina,0.728
249,346307.0,0.0,tt4313594,fr,L'échappée belle,1.323,76.0,,L'échappée belle,10.0,5.1,Clotilde Hesme,6.121,Florian Lemaire,0.84,Clotilde Courau,3.772
250,397010.0,0.0,,fr,Le Voyage de Tom Pouce,0.6,57.0,,Le Voyage de Tom Pouce,0.0,0.0,,,,,,
251,659586.0,0.0,,fr,Le Petit monde de Leo,0.6,26.0,,Le Petit monde de Leo,0.0,0.0,,,,,,
252,324687.0,0.0,tt4223932,fr,Histoire de Judas,1.294,99.0,,Histoire de Judas,11.0,6.1,Nabil Djedouani,0.6,Mohamed Aroussi,1.258,Rabah Ameur-Zaïmeche,0.6
253,324184.0,0.0,tt3431798,fr,Une jeunesse allemande,1.196,97.0,,Une jeunesse allemande,16.0,7.1,Harun Farocki,0.84,Philip W. Sauber,0.6,Holger Meins,0.6
254,294992.0,0.0,tt3950078,zh,智取威虎山,10.983,140.0,Guerre civile,La Bataille de la Montagne du Tigre,141.0,6.6,Zhang Hanyu,9.853,Tony Leung Ka-fai,14.506,Tong Liya,10.613
255,,,,,,,,,,,,,,,,,
256,283698.0,0.0,tt3344922,en,Hungry Hearts,6.716,113.0,,Hungry Hearts,159.0,6.7,Adam Driver,19.334,Alba Rohrwacher,5.65,Jake Weber,12.839
257,358403.0,0.0,tt4213764,fr,Taj Mahal,3.824,91.0,,Taj Mahal,42.0,5.0,Stacy Martin,11.162,Louis-Do de Lencquesaing,1.997,Gina McKee,8.807
258,314404.0,0.0,tt3596952,it,Maraviglioso Boccaccio,5.666,120.0,,Contes italiens,71.0,5.9,Kasia Smutniak,8.375,Riccardo Scamarcio,7.361,Jasmine Trinca,10.591
259,284276.0,7000000.0,tt3442006,en,Cake,21.625,102.0,Le pardon est une pilule amère à avaler.,Cake,786.0,6.3,Jennifer Aniston,15.682,Adriana Barraza,3.288,Anna Kendrick,17.187
260,639947.0,0.0,tt9176600,fr,"Wonder Boy, Olivier Rousteing, né sous X",4.623,82.0,À la recherche de sa véritable identité,"Wonder Boy, Olivier Rousteing, né sous X",31.0,6.8,Olivier Rousteing,0.6,,,,
261,,,,,,,,,,,,,,,,,
262,266031.0,153179.0,tt2514338,es,Jauja,7.802,108.0,,Jauja,90.0,6.8,Viggo Mortensen,17.283,Ghita Nørby,3.985,Viilbjørk Malling Agger,1.176
263,345594.0,0.0,tt4075488,fr,Je suis mort mais j'ai des amis,2.215,96.0,,Je suis mort mais j'ai des amis,19.0,6.2,Bouli Lanners,4.998,Wim Willaert,3.378,Serge Riaboukine,1.43
264,188222.0,30000000.0,tt1674771,en,Entourage,20.042,104.0,Rêvez grand. Vivez plus grand.,Entourage,844.0,6.2,Jeremy Piven,4.173,Adrian Grenier,9.977,Jerry Ferrara,3.578
265,137450.0,0.0,tt1974212,fa,آینه‌های روبرو,1.936,88.0,,Une femme iranienne,14.0,6.6,Shayesteh Irani,0.6,Homayoun Ershadi,4.639,Maryam Boubani,2.105
266,285848.0,0.0,tt3685218,fr,Félix et Meira,2.514,105.0,,Félix et Meira,24.0,5.4,Martin Dubreuil,0.732,Hadas Yaron,2.314,Luzer Twersky,0.716
267,308639.0,700000.0,tt3850214,en,Dope,19.819,103.0,,Dope,1235.0,7.1,Shameik Moore,3.777,Kiersey Clemons,9.095,Tony Revolori,12.712
268,298721.0,980000.0,tt2818654,th,รักที่ขอนแก่น,7.04,122.0,,Cemetery of Splendour,125.0,5.7,Jenjira Pongpas,2.28,Banlop Lomnoi,0.6,Jarinpattra Rueangram,0.6
269,319337.0,0.0,tt1708135,de,Elser,8.327,114.0,,"Elser, un héros ordinaire",215.0,6.9,Christian Friedel,2.987,Katharina Schüttler,3.047,Burghart Klaußner,2.942
270,278236.0,0.0,tt3149038,en,X+Y,11.176,111.0,L’histoire vraie d’un jeune prodige,Le Monde de Nathan,461.0,6.7,Asa Butterfield,22.648,Rafe Spall,13.515,Sally Hawkins,13.66
271,319348.0,0.0,tt3357918,fr,Disparue en hiver,1.995,100.0,,Disparue en hiver,23.0,5.9,Kad Merad,3.8,Géraldine Pailhas,4.984,Lola Créton,2.117
272,258128.0,0.0,tt5336614,sv,Prick och Fläck på fläcken,0.6,43.0,,Les Nouvelles aventures de Gros-pois et Petit-point,0.0,0.0,,,,,,
273,778425.0,0.0,,fr,Louis Renault et André Citroën : la course du siècle,0.6,93.0,,Louis Renault et André Citroën : la course du siècle,1.0,8.0,,,,,,
274,32054.0,0.0,tt0093209,en,Hope and Glory,44.402,112.0,L'histoire épique d'un monde en guerre. Et d'un garçon en train de jouer.,Hope and Glory : La guerre à sept ans,138.0,6.8,Sebastian Rice-Edwards,3.144,Geraldine Muir,3.623,Sarah Miles,10.033
275,,,,,,,,,,,,,,,,,
276,316062.0,0.0,tt3504830,fr,Valentin Valentin,1.673,106.0,,Valentin Valentin,16.0,5.7,Marilou Berry,4.445,Vincent Rottiers,6.096,Marie Gillain,3.405
277,319356.0,0.0,tt3433622,fr,108 Rois-Démons,1.636,104.0,,108 Rois-Démons,5.0,7.2,Lucien Jean-Baptiste,2.461,Bertrand Nadler,0.772,Jean-Yves Chatelais,1.345
278,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,
281,262009.0,650000.0,tt2534660,et,Risttuules,3.503,90.0,,Crosswind - La croisée des vents,31.0,7.1,Laura Peterson,4.657,Tarmo Song,0.6,Mirt Preegel,0.6
282,337730.0,0.0,tt4168502,fr,Un Français,4.552,98.0,,Un Français,75.0,6.0,Alban Lenoir,8.282,Samuel Jouy,5.893,Paul Hamy,3.393
283,351183.0,0.0,tt4466556,fr,Le grand jour,1.501,86.0,,Le grand jour,9.0,6.5,Nidhi Jha,0.6,Albert Ensasi Gonzalez Monteagudo,0.6,Deegii Batjargal,0.6
284,,,,,,,,,,,,,,,,,
285,10944.0,12000000.0,tt0199626,en,In the Cut,14.695,102.0,,In the Cut,310.0,5.1,Meg Ryan,15.287,Mark Ruffalo,10.768,Jennifer Jason Leigh,26.249
286,271718.0,35000000.0,tt3152624,en,Trainwreck,41.435,125.0,On en connaît tous une comme elle,Crazy Amy,2270.0,5.8,Amy Schumer,3.972,Bill Hader,15.043,Brie Larson,14.67
287,634050.0,0.0,tt0204501,es,La niña de fuego,0.6,77.0,,La niña de fuego,0.0,0.0,Lolita Torres,1.166,Ricardo Passano,0.6,Mario Baroffio,0.6
288,180644.0,0.0,tt1947964,es,Anina,2.93,78.0,,Anina,31.0,7.0,Federica Lacaño,0.6,Guillermina Pardo,0.6,Lucía Parrilla,0.6
289,295592.0,0.0,tt3660770,en,Monkey Kingdom,16.578,81.0,L'aventure bat son plein.,Au Royaume des Singes,108.0,6.9,Tina Fey,8.605,,,,
290,43347.0,30000000.0,tt0758752,en,Love & Other Drugs,157.241,112.0,Accros aux nuits sans lendemain ou dépendants l'un de l'autre ?,Love & autres drogues,4168.0,7.0,Jake Gyllenhaal,25.473,Anne Hathaway,35.053,Oliver Platt,15.152
291,345259.0,0.0,tt3855834,fr,Les chaises musicales,1.967,83.0,,Les chaises musicales,14.0,4.5,Isabelle Carré,4.334,Carmen Maura,5.269,Philippe Rebbot,1.84
292,315865.0,0.0,tt3651326,fr,L'Ombre des femmes,2.151,70.0,,L'Ombre des femmes,39.0,5.9,Clotilde Courau,3.772,Stanislas Merhar,6.479,Léna Paugam,0.6
293,331114.0,0.0,tt3223302,fr,Les Châteaux de sable,0.835,102.0,,Les Châteaux de sable,13.0,5.5,Emma de Caunes,10.971,Yannick Renier,4.385,Alain Chamfort,0.6
294,319994.0,0.0,tt4377864,es,El botón de nácar,3.975,82.0,,Le bouton de nacre,56.0,7.0,Patricio Guzmán,2.196,Raúl Zurita,0.6,Gabriel Salazar,0.6
295,293310.0,0.0,tt4044364,en,Citizenfour,10.869,114.0,,Citizenfour,1033.0,7.8,Edward Snowden,1.4,Glenn Greenwald,0.886,Laura Poitras,1.918
296,320001.0,0.0,tt4135844,es,Ixcanul,6.278,91.0,,Ixcanul,62.0,6.7,María Mercedes Coroy,3.313,María Telón,0.6,Manuel Antún,0.6
